424, 2, 2, RGBA(0.500, 0.500, 0.500, 1.000), RGBA(0.500, 0.500, 0.500, 1.000), RGBA(0.500, 0.500, 0.500, 1.000), RGBA(0.550, 0.550, 0.550, 1.000)
315, 2, 2, RGBA(0.500, 0.500, 0.500, 1.000), RGBA(0.500, 0.500, 0.500, 1.000), RGBA(0.510, 0.510, 0.510, 1.000), RGBA(0.500, 0.500, 0.500, 1.000)
111, 2, 2, RGBA(0.450, 0.450, 0.450, 1.000), RGBA(0.500, 0.500, 0.500, 1.000), RGBA(0.500, 0.500, 0.500, 1.000), RGBA(0.500, 0.500, 0.500, 1.000)
744, 2, 2, RGBA(0.500, 0.500, 0.500, 1.000), RGBA(0.500, 0.500, 0.500, 1.000), RGBA(0.510, 0.510, 0.510, 1.000), RGBA(0.500, 0.500, 0.500, 1.000)
112, 1, 1, RGBA(0.500, 0.500, 0.500, 1.000), RGBA(0.500, 0.500, 0.500, 1.000), RGBA(0.460, 0.460, 0.460, 1.000), RGBA(0.500, 0.500, 0.500, 1.000)
35, 1, 1, RGBA(0.500, 0.500, 0.500, 1.000), RGBA(0.500, 0.500, 0.500, 1.000), RGBA(0.460, 0.460, 0.460, 1.000), RGBA(0.450, 0.450, 0.450, 1.000)
787, 2, 1, RGBA(0.500, 0.500, 0.500, 1.000), RGBA(0.500, 0.500, 0.500, 1.000), RGBA(0.500, 0.500, 0.500, 1.000), RGBA(0.550, 0.550, 0.550, 1.000)
519, 2, 2, RGBA(0.460, 0.460, 0.460, 1.000), RGBA(0.550, 0.550, 0.550, 1.000), RGBA(0.500, 0.500, 0.500, 1.000), RGBA(0.500, 0.500, 0.500, 1.000)
916, 1, 2, RGBA(0.500, 0.500, 0.500, 1.000), RGBA(0.500, 0.500, 0.500, 1.000), RGBA(0.470, 0.470, 0.470, 1.000), RGBA(0.550, 0.550, 0.550, 1.000)
881, 2, 2, RGBA(0.450, 0.450, 0.450, 1.000), RGBA(0.550, 0.550, 0.550, 1.000), RGBA(0.500, 0.500, 0.500, 1.000), RGBA(0.500, 0.500, 0.500, 1.000)
